session_id,variant,run_label,timestamp,event_name,event_value,tab_name,data_source
20260413144617-v5GcIyA7ZJ,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144617-v5GcIyA7ZJ,A,full,2026/4/13 14:46,session_end,duration_seconds=2.17,Data,simulated
20260413144619-HvvmcL8A72,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144619-HvvmcL8A72,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144619-HvvmcL8A72,A,full,2026/4/13 14:46,session_end,duration_seconds=1.89,Guide,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,sample_data_clicked,iris,Data,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,cleaning_applied,Standardized column names. | No date-like columns were detected.,Cleaning,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,feature_engineering_applied,sim_feature_A_29,Feature Engineering,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,eda_generated,Histogram,EDA,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width,EDA,simulated
20260413144622-Ec9uGmSmjK,A,full,2026/4/13 14:46,session_end,duration_seconds=5.45,EDA,simulated
20260413144628-B8rkTz9vci,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144628-B8rkTz9vci,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144628-B8rkTz9vci,A,full,2026/4/13 14:46,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144628-B8rkTz9vci,A,full,2026/4/13 14:46,first_key_action,cleaning_applied,Cleaning,simulated
20260413144628-B8rkTz9vci,A,full,2026/4/13 14:46,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
20260413144628-B8rkTz9vci,A,full,2026/4/13 14:46,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
20260413144628-B8rkTz9vci,A,full,2026/4/13 14:46,feature_engineering_applied,sim_feature_A_30,Feature Engineering,simulated
20260413144628-B8rkTz9vci,A,full,2026/4/13 14:46,session_end,duration_seconds=5.54,Feature Engineering,simulated
20260413144634-lYzY4XXIkA,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144634-lYzY4XXIkA,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144634-lYzY4XXIkA,A,full,2026/4/13 14:46,session_end,duration_seconds=1.76,Guide,simulated
20260413144636-I77Ccem0ic,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144636-I77Ccem0ic,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144636-I77Ccem0ic,A,full,2026/4/13 14:46,sample_data_clicked,iris,Data,simulated
20260413144636-I77Ccem0ic,A,full,2026/4/13 14:46,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144636-I77Ccem0ic,A,full,2026/4/13 14:46,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144636-I77Ccem0ic,A,full,2026/4/13 14:46,cleaning_applied,Standardized column names. | No date-like columns were detected.,Cleaning,simulated
20260413144636-I77Ccem0ic,A,full,2026/4/13 14:46,session_end,duration_seconds=2.88,Cleaning,simulated
20260413144639-1xmBbhez9e,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144639-1xmBbhez9e,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144639-1xmBbhez9e,A,full,2026/4/13 14:46,session_end,duration_seconds=1.34,Guide,simulated
20260413144641-Bbnjo4tsgW,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144641-Bbnjo4tsgW,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144641-Bbnjo4tsgW,A,full,2026/4/13 14:46,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144641-Bbnjo4tsgW,A,full,2026/4/13 14:46,first_key_action,cleaning_applied,Cleaning,simulated
20260413144641-Bbnjo4tsgW,A,full,2026/4/13 14:46,cleaning_applied,Standardized column names. | No date-like columns were detected.,Cleaning,simulated
20260413144641-Bbnjo4tsgW,A,full,2026/4/13 14:46,session_end,duration_seconds=2.82,Cleaning,simulated
20260413144644-gNm6g37B8X,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144644-gNm6g37B8X,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144644-gNm6g37B8X,A,full,2026/4/13 14:46,sample_data_clicked,iris,Data,simulated
20260413144644-gNm6g37B8X,A,full,2026/4/13 14:46,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144644-gNm6g37B8X,A,full,2026/4/13 14:46,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144644-gNm6g37B8X,A,full,2026/4/13 14:46,cleaning_applied,Standardized column names. | No date-like columns were detected.,Cleaning,simulated
20260413144644-gNm6g37B8X,A,full,2026/4/13 14:46,feature_engineering_applied,sim_feature_A_35,Feature Engineering,simulated
20260413144644-gNm6g37B8X,A,full,2026/4/13 14:46,eda_generated,Histogram,EDA,simulated
20260413144644-gNm6g37B8X,A,full,2026/4/13 14:46,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144644-gNm6g37B8X,A,full,2026/4/13 14:46,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144644-gNm6g37B8X,A,full,2026/4/13 14:46,session_end,duration_seconds=5.68,Feature Engineering,simulated
20260413144650-tEhLftuh3P,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144650-tEhLftuh3P,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144650-tEhLftuh3P,A,full,2026/4/13 14:46,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144650-tEhLftuh3P,A,full,2026/4/13 14:46,first_key_action,cleaning_applied,Cleaning,simulated
20260413144650-tEhLftuh3P,A,full,2026/4/13 14:46,session_end,duration_seconds=2.64,Cleaning,simulated
20260413144653-3BBNDlBrea,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144653-3BBNDlBrea,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144653-3BBNDlBrea,A,full,2026/4/13 14:46,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144653-3BBNDlBrea,A,full,2026/4/13 14:46,first_key_action,cleaning_applied,Cleaning,simulated
20260413144653-3BBNDlBrea,A,full,2026/4/13 14:46,session_end,duration_seconds=3.08,Cleaning,simulated
20260413144657-PeaT5OxVgi,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144657-PeaT5OxVgi,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144657-PeaT5OxVgi,A,full,2026/4/13 14:46,session_end,duration_seconds=1.66,Guide,simulated
20260413144659-fT5iVZZc0m,A,full,2026/4/13 14:46,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144659-fT5iVZZc0m,A,full,2026/4/13 14:46,landing_view,variant=A,Guide,simulated
20260413144659-fT5iVZZc0m,A,full,2026/4/13 14:47,session_end,duration_seconds=1.25,Guide,simulated
20260413144700-3EE6qMY5l5,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144700-3EE6qMY5l5,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144700-3EE6qMY5l5,A,full,2026/4/13 14:47,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144700-3EE6qMY5l5,A,full,2026/4/13 14:47,first_key_action,cleaning_applied,Cleaning,simulated
20260413144700-3EE6qMY5l5,A,full,2026/4/13 14:47,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
20260413144700-3EE6qMY5l5,A,full,2026/4/13 14:47,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
20260413144700-3EE6qMY5l5,A,full,2026/4/13 14:47,feature_engineering_applied,sim_feature_A_40,Feature Engineering,simulated
20260413144700-3EE6qMY5l5,A,full,2026/4/13 14:47,eda_generated,Histogram,EDA,simulated
20260413144700-3EE6qMY5l5,A,full,2026/4/13 14:47,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144700-3EE6qMY5l5,A,full,2026/4/13 14:47,eda_generated,plot_type=Histogram;plot_x=Ozone;plot_y=Ozone,EDA,simulated
20260413144700-3EE6qMY5l5,A,full,2026/4/13 14:47,session_end,duration_seconds=5.37,EDA,simulated
20260413144706-Wfcpeihgqc,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144706-Wfcpeihgqc,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144706-Wfcpeihgqc,A,full,2026/4/13 14:47,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144706-Wfcpeihgqc,A,full,2026/4/13 14:47,first_key_action,cleaning_applied,Cleaning,simulated
20260413144706-Wfcpeihgqc,A,full,2026/4/13 14:47,cleaning_applied,Standardized column names. | Removed 0 duplicate rows.,Cleaning,simulated
20260413144706-Wfcpeihgqc,A,full,2026/4/13 14:47,feature_engineering_applied,sim_feature_A_41,Feature Engineering,simulated
20260413144706-Wfcpeihgqc,A,full,2026/4/13 14:47,session_end,duration_seconds=4.8,Feature Engineering,simulated
20260413144711-nsyF74NKFK,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144711-nsyF74NKFK,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144711-nsyF74NKFK,A,full,2026/4/13 14:47,session_end,duration_seconds=1.49,Guide,simulated
20260413144713-iieoOBItJp,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144713-iieoOBItJp,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144713-iieoOBItJp,A,full,2026/4/13 14:47,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144713-iieoOBItJp,A,full,2026/4/13 14:47,first_key_action,cleaning_applied,Cleaning,simulated
20260413144713-iieoOBItJp,A,full,2026/4/13 14:47,session_end,duration_seconds=2.95,Feature Engineering,simulated
20260413144717-oCWGCs2jmQ,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144717-oCWGCs2jmQ,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144717-oCWGCs2jmQ,A,full,2026/4/13 14:47,sample_data_clicked,iris,Data,simulated
20260413144717-oCWGCs2jmQ,A,full,2026/4/13 14:47,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144717-oCWGCs2jmQ,A,full,2026/4/13 14:47,session_end,duration_seconds=2.27,Data,simulated
20260413144719-uFLOLr8nBP,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144719-uFLOLr8nBP,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144719-uFLOLr8nBP,A,full,2026/4/13 14:47,session_end,duration_seconds=1.82,Guide,simulated
20260413144722-mfOtKgxROJ,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144722-mfOtKgxROJ,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144722-mfOtKgxROJ,A,full,2026/4/13 14:47,sample_data_clicked,iris,Data,simulated
20260413144722-mfOtKgxROJ,A,full,2026/4/13 14:47,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144722-mfOtKgxROJ,A,full,2026/4/13 14:47,eda_generated,Histogram,EDA,simulated
20260413144722-mfOtKgxROJ,A,full,2026/4/13 14:47,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144722-mfOtKgxROJ,A,full,2026/4/13 14:47,session_end,duration_seconds=3.03,EDA,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,sample_data_clicked,iris,Data,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,cleaning_applied,Standardized column names. | No date-like columns were detected.,Cleaning,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,feature_engineering_applied,sim_feature_A_47,Feature Engineering,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,eda_generated,Histogram,EDA,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width,EDA,simulated
20260413144725-FMujb333zl,A,full,2026/4/13 14:47,session_end,duration_seconds=5.42,EDA,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,sample_data_clicked,iris,Data,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,cleaning_applied,Standardized column names. | No date-like columns were detected.,Cleaning,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,feature_engineering_applied,sim_feature_A_48,Feature Engineering,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,eda_generated,Histogram,EDA,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width,EDA,simulated
20260413144731-pNn2CbSoqL,A,full,2026/4/13 14:47,session_end,duration_seconds=5.49,EDA,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,sample_data_clicked,iris,Data,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,feature_engineering_applied,sim_feature_A_49,Feature Engineering,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,eda_generated,Histogram,EDA,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width,EDA,simulated
20260413144737-cZvA4yM0nM,A,full,2026/4/13 14:47,session_end,duration_seconds=6.67,Data,simulated
20260413144744-adntUFCdk5,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144744-adntUFCdk5,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144744-adntUFCdk5,A,full,2026/4/13 14:47,session_end,duration_seconds=1.55,Guide,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,sample_data_clicked,iris,Data,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,feature_engineering_applied,sim_feature_A_51,Feature Engineering,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,eda_generated,Histogram,EDA,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width,EDA,simulated
20260413144746-OepEGciln0,A,full,2026/4/13 14:47,session_end,duration_seconds=5.48,EDA,simulated
20260413144752-mXiGauZ4gD,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144752-mXiGauZ4gD,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144752-mXiGauZ4gD,A,full,2026/4/13 14:47,session_end,duration_seconds=1.35,Guide,simulated
20260413144754-LiyUmhx5tu,A,full,2026/4/13 14:47,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144754-LiyUmhx5tu,A,full,2026/4/13 14:47,landing_view,variant=A,Guide,simulated
20260413144754-LiyUmhx5tu,A,full,2026/4/13 14:47,sample_data_clicked,iris,Data,simulated
20260413144754-LiyUmhx5tu,A,full,2026/4/13 14:47,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144754-LiyUmhx5tu,A,full,2026/4/13 14:47,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144754-LiyUmhx5tu,A,full,2026/4/13 14:47,feature_engineering_applied,sim_feature_A_53,Feature Engineering,simulated
20260413144754-LiyUmhx5tu,A,full,2026/4/13 14:47,session_end,duration_seconds=5.76,Cleaning,simulated
20260413144800-OmsKtw9l35,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144800-OmsKtw9l35,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144800-OmsKtw9l35,A,full,2026/4/13 14:48,session_end,duration_seconds=1.44,Guide,simulated
20260413144802-ICMiCnCZFn,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144802-ICMiCnCZFn,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144802-ICMiCnCZFn,A,full,2026/4/13 14:48,session_end,duration_seconds=2.53,Feature Engineering,simulated
20260413144805-79zcBxiRmT,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144805-79zcBxiRmT,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144805-79zcBxiRmT,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144805-79zcBxiRmT,A,full,2026/4/13 14:48,first_key_action,cleaning_applied,Cleaning,simulated
20260413144805-79zcBxiRmT,A,full,2026/4/13 14:48,session_end,duration_seconds=3.34,Cleaning,simulated
20260413144808-UUQZGraDXc,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144808-UUQZGraDXc,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144808-UUQZGraDXc,A,full,2026/4/13 14:48,session_end,duration_seconds=2.65,Guide,simulated
20260413144811-yxAejdLFRM,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144811-yxAejdLFRM,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144811-yxAejdLFRM,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144811-yxAejdLFRM,A,full,2026/4/13 14:48,first_key_action,cleaning_applied,Cleaning,simulated
20260413144811-yxAejdLFRM,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names. | Removed 0 duplicate rows.,Cleaning,simulated
20260413144811-yxAejdLFRM,A,full,2026/4/13 14:48,feature_engineering_applied,sim_feature_A_58,Feature Engineering,simulated
20260413144811-yxAejdLFRM,A,full,2026/4/13 14:48,session_end,duration_seconds=5.69,Data,simulated
20260413144817-JXo1mT4BuW,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144817-JXo1mT4BuW,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144817-JXo1mT4BuW,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144817-JXo1mT4BuW,A,full,2026/4/13 14:48,first_key_action,cleaning_applied,Cleaning,simulated
20260413144817-JXo1mT4BuW,A,full,2026/4/13 14:48,session_end,duration_seconds=2.65,Cleaning,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,sample_data_clicked,iris,Data,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names. | No date-like columns were detected.,Cleaning,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,feature_engineering_applied,sim_feature_A_60,Feature Engineering,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,eda_generated,Histogram,EDA,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width,EDA,simulated
20260413144821-saK7R3LNB3,A,full,2026/4/13 14:48,session_end,duration_seconds=6.93,Cleaning,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,sample_data_clicked,iris,Data,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,first_key_action,sample_data_clicked:iris,Data,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names. | Removed 1 duplicate rows.,Cleaning,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,feature_engineering_applied,sim_feature_A_61,Feature Engineering,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,eda_generated,Histogram,EDA,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,task_completed,dataset_loaded+cleaning+feature_engineering+eda,EDA,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,eda_generated,plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length,EDA,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,eda_generated,plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width,EDA,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,eda_generated,Scatter plot,EDA,simulated
20260413144828-nzFdxW6PWg,A,full,2026/4/13 14:48,session_end,duration_seconds=6.8,EDA,simulated
20260413144835-xyVEFwd2xY,A,full,2026/4/13 14:48,session_start,assignment_mode=query_override;variant=A,Guide,simulated
20260413144835-xyVEFwd2xY,A,full,2026/4/13 14:48,landing_view,variant=A,Guide,simulated
20260413144835-xyVEFwd2xY,A,full,2026/4/13 14:48,cleaning_applied,Standardized column names.,Cleaning,simulated
20260413144835-xyVEFwd2xY,A,full,2026/4/13 14:48,first_key_action,cleaning_applied,Cleaning,simulated
20260413144835-xyVEFwd2xY,A,full,2026/4/13 14:48,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
20260413144835-xyVEFwd2xY,A,full,2026/4/13 14:48,cleaning_applied,No cleaning transformation selected.,Cleaning,simulated
