"session_id","variant","run_label","timestamp","event_name","event_value","tab_name"
"20260413144617-v5GcIyA7ZJ","A","full","2026-04-13 14:46:17","landing_view","variant=A","Guide"
"20260413144617-v5GcIyA7ZJ","A","full","2026-04-13 14:46:19","session_end","duration_seconds=2.17","Data"
"20260413144619-HvvmcL8A72","A","full","2026-04-13 14:46:19","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144619-HvvmcL8A72","A","full","2026-04-13 14:46:20","landing_view","variant=A","Guide"
"20260413144619-HvvmcL8A72","A","full","2026-04-13 14:46:21","session_end","duration_seconds=1.89","Guide"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:22","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:22","landing_view","variant=A","Guide"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:24","sample_data_clicked","iris","Data"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:24","first_key_action","sample_data_clicked:iris","Data"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:24","cleaning_applied","Standardized column names.","Cleaning"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:24","cleaning_applied","Standardized column names. | No date-like columns were detected.","Cleaning"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:26","feature_engineering_applied","sim_feature_A_29","Feature Engineering"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:26","eda_generated","Histogram","EDA"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:26","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:26","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:27","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:27","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width","EDA"
"20260413144622-Ec9uGmSmjK","A","full","2026-04-13 14:46:27","session_end","duration_seconds=5.45","EDA"
"20260413144628-B8rkTz9vci","A","full","2026-04-13 14:46:28","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144628-B8rkTz9vci","A","full","2026-04-13 14:46:28","landing_view","variant=A","Guide"
"20260413144628-B8rkTz9vci","A","full","2026-04-13 14:46:30","cleaning_applied","Standardized column names.","Cleaning"
"20260413144628-B8rkTz9vci","A","full","2026-04-13 14:46:30","first_key_action","cleaning_applied","Cleaning"
"20260413144628-B8rkTz9vci","A","full","2026-04-13 14:46:31","cleaning_applied","No cleaning transformation selected.","Cleaning"
"20260413144628-B8rkTz9vci","A","full","2026-04-13 14:46:31","cleaning_applied","No cleaning transformation selected.","Cleaning"
"20260413144628-B8rkTz9vci","A","full","2026-04-13 14:46:32","feature_engineering_applied","sim_feature_A_30","Feature Engineering"
"20260413144628-B8rkTz9vci","A","full","2026-04-13 14:46:33","session_end","duration_seconds=5.54","Feature Engineering"
"20260413144634-lYzY4XXIkA","A","full","2026-04-13 14:46:34","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144634-lYzY4XXIkA","A","full","2026-04-13 14:46:34","landing_view","variant=A","Guide"
"20260413144634-lYzY4XXIkA","A","full","2026-04-13 14:46:35","session_end","duration_seconds=1.76","Guide"
"20260413144636-I77Ccem0ic","A","full","2026-04-13 14:46:36","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144636-I77Ccem0ic","A","full","2026-04-13 14:46:36","landing_view","variant=A","Guide"
"20260413144636-I77Ccem0ic","A","full","2026-04-13 14:46:38","sample_data_clicked","iris","Data"
"20260413144636-I77Ccem0ic","A","full","2026-04-13 14:46:38","first_key_action","sample_data_clicked:iris","Data"
"20260413144636-I77Ccem0ic","A","full","2026-04-13 14:46:38","cleaning_applied","Standardized column names.","Cleaning"
"20260413144636-I77Ccem0ic","A","full","2026-04-13 14:46:38","cleaning_applied","Standardized column names. | No date-like columns were detected.","Cleaning"
"20260413144636-I77Ccem0ic","A","full","2026-04-13 14:46:39","session_end","duration_seconds=2.88","Cleaning"
"20260413144639-1xmBbhez9e","A","full","2026-04-13 14:46:39","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144639-1xmBbhez9e","A","full","2026-04-13 14:46:40","landing_view","variant=A","Guide"
"20260413144639-1xmBbhez9e","A","full","2026-04-13 14:46:40","session_end","duration_seconds=1.34","Guide"
"20260413144641-Bbnjo4tsgW","A","full","2026-04-13 14:46:41","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144641-Bbnjo4tsgW","A","full","2026-04-13 14:46:41","landing_view","variant=A","Guide"
"20260413144641-Bbnjo4tsgW","A","full","2026-04-13 14:46:43","cleaning_applied","Standardized column names.","Cleaning"
"20260413144641-Bbnjo4tsgW","A","full","2026-04-13 14:46:43","first_key_action","cleaning_applied","Cleaning"
"20260413144641-Bbnjo4tsgW","A","full","2026-04-13 14:46:43","cleaning_applied","Standardized column names. | No date-like columns were detected.","Cleaning"
"20260413144641-Bbnjo4tsgW","A","full","2026-04-13 14:46:44","session_end","duration_seconds=2.82","Cleaning"
"20260413144644-gNm6g37B8X","A","full","2026-04-13 14:46:44","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144644-gNm6g37B8X","A","full","2026-04-13 14:46:45","landing_view","variant=A","Guide"
"20260413144644-gNm6g37B8X","A","full","2026-04-13 14:46:46","sample_data_clicked","iris","Data"
"20260413144644-gNm6g37B8X","A","full","2026-04-13 14:46:46","first_key_action","sample_data_clicked:iris","Data"
"20260413144644-gNm6g37B8X","A","full","2026-04-13 14:46:46","cleaning_applied","Standardized column names.","Cleaning"
"20260413144644-gNm6g37B8X","A","full","2026-04-13 14:46:47","cleaning_applied","Standardized column names. | No date-like columns were detected.","Cleaning"
"20260413144644-gNm6g37B8X","A","full","2026-04-13 14:46:48","feature_engineering_applied","sim_feature_A_35","Feature Engineering"
"20260413144644-gNm6g37B8X","A","full","2026-04-13 14:46:49","eda_generated","Histogram","EDA"
"20260413144644-gNm6g37B8X","A","full","2026-04-13 14:46:49","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144644-gNm6g37B8X","A","full","2026-04-13 14:46:49","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144644-gNm6g37B8X","A","full","2026-04-13 14:46:50","session_end","duration_seconds=5.68","Feature Engineering"
"20260413144650-tEhLftuh3P","A","full","2026-04-13 14:46:50","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144650-tEhLftuh3P","A","full","2026-04-13 14:46:51","landing_view","variant=A","Guide"
"20260413144650-tEhLftuh3P","A","full","2026-04-13 14:46:52","cleaning_applied","Standardized column names.","Cleaning"
"20260413144650-tEhLftuh3P","A","full","2026-04-13 14:46:52","first_key_action","cleaning_applied","Cleaning"
"20260413144650-tEhLftuh3P","A","full","2026-04-13 14:46:53","session_end","duration_seconds=2.64","Cleaning"
"20260413144653-3BBNDlBrea","A","full","2026-04-13 14:46:53","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144653-3BBNDlBrea","A","full","2026-04-13 14:46:54","landing_view","variant=A","Guide"
"20260413144653-3BBNDlBrea","A","full","2026-04-13 14:46:56","cleaning_applied","Standardized column names.","Cleaning"
"20260413144653-3BBNDlBrea","A","full","2026-04-13 14:46:56","first_key_action","cleaning_applied","Cleaning"
"20260413144653-3BBNDlBrea","A","full","2026-04-13 14:46:56","session_end","duration_seconds=3.08","Cleaning"
"20260413144657-PeaT5OxVgi","A","full","2026-04-13 14:46:57","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144657-PeaT5OxVgi","A","full","2026-04-13 14:46:57","landing_view","variant=A","Guide"
"20260413144657-PeaT5OxVgi","A","full","2026-04-13 14:46:58","session_end","duration_seconds=1.66","Guide"
"20260413144659-fT5iVZZc0m","A","full","2026-04-13 14:46:59","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144659-fT5iVZZc0m","A","full","2026-04-13 14:46:59","landing_view","variant=A","Guide"
"20260413144659-fT5iVZZc0m","A","full","2026-04-13 14:47:00","session_end","duration_seconds=1.25","Guide"
"20260413144700-3EE6qMY5l5","A","full","2026-04-13 14:47:00","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144700-3EE6qMY5l5","A","full","2026-04-13 14:47:01","landing_view","variant=A","Guide"
"20260413144700-3EE6qMY5l5","A","full","2026-04-13 14:47:03","cleaning_applied","Standardized column names.","Cleaning"
"20260413144700-3EE6qMY5l5","A","full","2026-04-13 14:47:03","first_key_action","cleaning_applied","Cleaning"
"20260413144700-3EE6qMY5l5","A","full","2026-04-13 14:47:03","cleaning_applied","No cleaning transformation selected.","Cleaning"
"20260413144700-3EE6qMY5l5","A","full","2026-04-13 14:47:03","cleaning_applied","No cleaning transformation selected.","Cleaning"
"20260413144700-3EE6qMY5l5","A","full","2026-04-13 14:47:04","feature_engineering_applied","sim_feature_A_40","Feature Engineering"
"20260413144700-3EE6qMY5l5","A","full","2026-04-13 14:47:05","eda_generated","Histogram","EDA"
"20260413144700-3EE6qMY5l5","A","full","2026-04-13 14:47:05","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144700-3EE6qMY5l5","A","full","2026-04-13 14:47:05","eda_generated","plot_type=Histogram;plot_x=Ozone;plot_y=Ozone","EDA"
"20260413144700-3EE6qMY5l5","A","full","2026-04-13 14:47:06","session_end","duration_seconds=5.37","EDA"
"20260413144706-Wfcpeihgqc","A","full","2026-04-13 14:47:06","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144706-Wfcpeihgqc","A","full","2026-04-13 14:47:07","landing_view","variant=A","Guide"
"20260413144706-Wfcpeihgqc","A","full","2026-04-13 14:47:09","cleaning_applied","Standardized column names.","Cleaning"
"20260413144706-Wfcpeihgqc","A","full","2026-04-13 14:47:09","first_key_action","cleaning_applied","Cleaning"
"20260413144706-Wfcpeihgqc","A","full","2026-04-13 14:47:09","cleaning_applied","Standardized column names. | Removed 0 duplicate rows.","Cleaning"
"20260413144706-Wfcpeihgqc","A","full","2026-04-13 14:47:10","feature_engineering_applied","sim_feature_A_41","Feature Engineering"
"20260413144706-Wfcpeihgqc","A","full","2026-04-13 14:47:11","session_end","duration_seconds=4.8","Feature Engineering"
"20260413144711-nsyF74NKFK","A","full","2026-04-13 14:47:11","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144711-nsyF74NKFK","A","full","2026-04-13 14:47:12","landing_view","variant=A","Guide"
"20260413144711-nsyF74NKFK","A","full","2026-04-13 14:47:13","session_end","duration_seconds=1.49","Guide"
"20260413144713-iieoOBItJp","A","full","2026-04-13 14:47:13","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144713-iieoOBItJp","A","full","2026-04-13 14:47:14","landing_view","variant=A","Guide"
"20260413144713-iieoOBItJp","A","full","2026-04-13 14:47:16","cleaning_applied","Standardized column names.","Cleaning"
"20260413144713-iieoOBItJp","A","full","2026-04-13 14:47:16","first_key_action","cleaning_applied","Cleaning"
"20260413144713-iieoOBItJp","A","full","2026-04-13 14:47:16","session_end","duration_seconds=2.95","Feature Engineering"
"20260413144717-oCWGCs2jmQ","A","full","2026-04-13 14:47:17","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144717-oCWGCs2jmQ","A","full","2026-04-13 14:47:17","landing_view","variant=A","Guide"
"20260413144717-oCWGCs2jmQ","A","full","2026-04-13 14:47:19","sample_data_clicked","iris","Data"
"20260413144717-oCWGCs2jmQ","A","full","2026-04-13 14:47:19","first_key_action","sample_data_clicked:iris","Data"
"20260413144717-oCWGCs2jmQ","A","full","2026-04-13 14:47:19","session_end","duration_seconds=2.27","Data"
"20260413144719-uFLOLr8nBP","A","full","2026-04-13 14:47:19","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144719-uFLOLr8nBP","A","full","2026-04-13 14:47:20","landing_view","variant=A","Guide"
"20260413144719-uFLOLr8nBP","A","full","2026-04-13 14:47:21","session_end","duration_seconds=1.82","Guide"
"20260413144722-mfOtKgxROJ","A","full","2026-04-13 14:47:22","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144722-mfOtKgxROJ","A","full","2026-04-13 14:47:22","landing_view","variant=A","Guide"
"20260413144722-mfOtKgxROJ","A","full","2026-04-13 14:47:24","sample_data_clicked","iris","Data"
"20260413144722-mfOtKgxROJ","A","full","2026-04-13 14:47:24","first_key_action","sample_data_clicked:iris","Data"
"20260413144722-mfOtKgxROJ","A","full","2026-04-13 14:47:24","eda_generated","Histogram","EDA"
"20260413144722-mfOtKgxROJ","A","full","2026-04-13 14:47:24","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144722-mfOtKgxROJ","A","full","2026-04-13 14:47:25","session_end","duration_seconds=3.03","EDA"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:25","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:26","landing_view","variant=A","Guide"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:27","sample_data_clicked","iris","Data"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:27","first_key_action","sample_data_clicked:iris","Data"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:27","cleaning_applied","Standardized column names.","Cleaning"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:28","cleaning_applied","Standardized column names. | No date-like columns were detected.","Cleaning"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:29","feature_engineering_applied","sim_feature_A_47","Feature Engineering"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:29","eda_generated","Histogram","EDA"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:29","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:30","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:30","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:30","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width","EDA"
"20260413144725-FMujb333zl","A","full","2026-04-13 14:47:30","session_end","duration_seconds=5.42","EDA"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:31","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:32","landing_view","variant=A","Guide"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:33","sample_data_clicked","iris","Data"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:33","first_key_action","sample_data_clicked:iris","Data"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:33","cleaning_applied","Standardized column names.","Cleaning"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:34","cleaning_applied","Standardized column names. | No date-like columns were detected.","Cleaning"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:35","feature_engineering_applied","sim_feature_A_48","Feature Engineering"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:35","eda_generated","Histogram","EDA"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:35","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:35","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:36","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:36","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width","EDA"
"20260413144731-pNn2CbSoqL","A","full","2026-04-13 14:47:36","session_end","duration_seconds=5.49","EDA"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:37","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:37","landing_view","variant=A","Guide"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:39","sample_data_clicked","iris","Data"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:39","first_key_action","sample_data_clicked:iris","Data"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:39","cleaning_applied","Standardized column names.","Cleaning"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:41","feature_engineering_applied","sim_feature_A_49","Feature Engineering"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:41","eda_generated","Histogram","EDA"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:41","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:42","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:42","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:42","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width","EDA"
"20260413144737-cZvA4yM0nM","A","full","2026-04-13 14:47:43","session_end","duration_seconds=6.67","Data"
"20260413144744-adntUFCdk5","A","full","2026-04-13 14:47:44","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144744-adntUFCdk5","A","full","2026-04-13 14:47:45","landing_view","variant=A","Guide"
"20260413144744-adntUFCdk5","A","full","2026-04-13 14:47:45","session_end","duration_seconds=1.55","Guide"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:46","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:46","landing_view","variant=A","Guide"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:48","sample_data_clicked","iris","Data"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:48","first_key_action","sample_data_clicked:iris","Data"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:48","cleaning_applied","Standardized column names.","Cleaning"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:50","feature_engineering_applied","sim_feature_A_51","Feature Engineering"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:50","eda_generated","Histogram","EDA"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:50","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:50","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:51","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:51","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width","EDA"
"20260413144746-OepEGciln0","A","full","2026-04-13 14:47:51","session_end","duration_seconds=5.48","EDA"
"20260413144752-mXiGauZ4gD","A","full","2026-04-13 14:47:52","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144752-mXiGauZ4gD","A","full","2026-04-13 14:47:52","landing_view","variant=A","Guide"
"20260413144752-mXiGauZ4gD","A","full","2026-04-13 14:47:53","session_end","duration_seconds=1.35","Guide"
"20260413144754-LiyUmhx5tu","A","full","2026-04-13 14:47:54","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144754-LiyUmhx5tu","A","full","2026-04-13 14:47:54","landing_view","variant=A","Guide"
"20260413144754-LiyUmhx5tu","A","full","2026-04-13 14:47:56","sample_data_clicked","iris","Data"
"20260413144754-LiyUmhx5tu","A","full","2026-04-13 14:47:56","first_key_action","sample_data_clicked:iris","Data"
"20260413144754-LiyUmhx5tu","A","full","2026-04-13 14:47:56","cleaning_applied","Standardized column names.","Cleaning"
"20260413144754-LiyUmhx5tu","A","full","2026-04-13 14:47:58","feature_engineering_applied","sim_feature_A_53","Feature Engineering"
"20260413144754-LiyUmhx5tu","A","full","2026-04-13 14:47:59","session_end","duration_seconds=5.76","Cleaning"
"20260413144800-OmsKtw9l35","A","full","2026-04-13 14:48:00","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144800-OmsKtw9l35","A","full","2026-04-13 14:48:00","landing_view","variant=A","Guide"
"20260413144800-OmsKtw9l35","A","full","2026-04-13 14:48:01","session_end","duration_seconds=1.44","Guide"
"20260413144802-ICMiCnCZFn","A","full","2026-04-13 14:48:02","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144802-ICMiCnCZFn","A","full","2026-04-13 14:48:02","landing_view","variant=A","Guide"
"20260413144802-ICMiCnCZFn","A","full","2026-04-13 14:48:04","session_end","duration_seconds=2.53","Feature Engineering"
"20260413144805-79zcBxiRmT","A","full","2026-04-13 14:48:05","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144805-79zcBxiRmT","A","full","2026-04-13 14:48:05","landing_view","variant=A","Guide"
"20260413144805-79zcBxiRmT","A","full","2026-04-13 14:48:07","cleaning_applied","Standardized column names.","Cleaning"
"20260413144805-79zcBxiRmT","A","full","2026-04-13 14:48:07","first_key_action","cleaning_applied","Cleaning"
"20260413144805-79zcBxiRmT","A","full","2026-04-13 14:48:08","session_end","duration_seconds=3.34","Cleaning"
"20260413144808-UUQZGraDXc","A","full","2026-04-13 14:48:08","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144808-UUQZGraDXc","A","full","2026-04-13 14:48:09","landing_view","variant=A","Guide"
"20260413144808-UUQZGraDXc","A","full","2026-04-13 14:48:11","session_end","duration_seconds=2.65","Guide"
"20260413144811-yxAejdLFRM","A","full","2026-04-13 14:48:11","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144811-yxAejdLFRM","A","full","2026-04-13 14:48:12","landing_view","variant=A","Guide"
"20260413144811-yxAejdLFRM","A","full","2026-04-13 14:48:14","cleaning_applied","Standardized column names.","Cleaning"
"20260413144811-yxAejdLFRM","A","full","2026-04-13 14:48:14","first_key_action","cleaning_applied","Cleaning"
"20260413144811-yxAejdLFRM","A","full","2026-04-13 14:48:14","cleaning_applied","Standardized column names. | Removed 0 duplicate rows.","Cleaning"
"20260413144811-yxAejdLFRM","A","full","2026-04-13 14:48:16","feature_engineering_applied","sim_feature_A_58","Feature Engineering"
"20260413144811-yxAejdLFRM","A","full","2026-04-13 14:48:17","session_end","duration_seconds=5.69","Data"
"20260413144817-JXo1mT4BuW","A","full","2026-04-13 14:48:17","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144817-JXo1mT4BuW","A","full","2026-04-13 14:48:18","landing_view","variant=A","Guide"
"20260413144817-JXo1mT4BuW","A","full","2026-04-13 14:48:20","cleaning_applied","Standardized column names.","Cleaning"
"20260413144817-JXo1mT4BuW","A","full","2026-04-13 14:48:20","first_key_action","cleaning_applied","Cleaning"
"20260413144817-JXo1mT4BuW","A","full","2026-04-13 14:48:20","session_end","duration_seconds=2.65","Cleaning"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:21","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:21","landing_view","variant=A","Guide"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:23","sample_data_clicked","iris","Data"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:23","first_key_action","sample_data_clicked:iris","Data"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:23","cleaning_applied","Standardized column names.","Cleaning"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:23","cleaning_applied","Standardized column names. | No date-like columns were detected.","Cleaning"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:25","feature_engineering_applied","sim_feature_A_60","Feature Engineering"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:25","eda_generated","Histogram","EDA"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:25","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:25","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:26","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:26","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width","EDA"
"20260413144821-saK7R3LNB3","A","full","2026-04-13 14:48:27","session_end","duration_seconds=6.93","Cleaning"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:28","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:28","landing_view","variant=A","Guide"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:30","sample_data_clicked","iris","Data"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:30","first_key_action","sample_data_clicked:iris","Data"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:30","cleaning_applied","Standardized column names.","Cleaning"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:31","cleaning_applied","Standardized column names. | Removed 1 duplicate rows.","Cleaning"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:32","feature_engineering_applied","sim_feature_A_61","Feature Engineering"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:33","eda_generated","Histogram","EDA"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:33","task_completed","dataset_loaded+cleaning+feature_engineering+eda","EDA"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:33","eda_generated","plot_type=Histogram;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:33","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Length","EDA"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:33","eda_generated","plot_type=Scatter plot;plot_x=Sepal_Length;plot_y=Sepal_Width","EDA"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:34","eda_generated","Scatter plot","EDA"
"20260413144828-nzFdxW6PWg","A","full","2026-04-13 14:48:35","session_end","duration_seconds=6.8","EDA"
"20260413144835-xyVEFwd2xY","A","full","2026-04-13 14:48:35","session_start","assignment_mode=query_override;variant=A","Guide"
"20260413144835-xyVEFwd2xY","A","full","2026-04-13 14:48:36","landing_view","variant=A","Guide"
"20260413144835-xyVEFwd2xY","A","full","2026-04-13 14:48:37","cleaning_applied","Standardized column names.","Cleaning"
"20260413144835-xyVEFwd2xY","A","full","2026-04-13 14:48:37","first_key_action","cleaning_applied","Cleaning"
"20260413144835-xyVEFwd2xY","A","full","2026-04-13 14:48:38","cleaning_applied","No cleaning transformation selected.","Cleaning"
"20260413144835-xyVEFwd2xY","A","full","2026-04-13 14:48:38","cleaning_applied","No cleaning transformation selected.","Cleaning"
